id_ords,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,event_date,problem,translation,language
rcint_26728,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2018,Fixed,2019-12-13,Papier jam,Paper jam,nl
rcint_26954,Repair Café International,DEU,Computers/phones ~ Printer,Printer/scanner,HP,????,End of life,2019-12-14,Zieht Papier nicht ein,fails to feed paper,de
rcint_27053,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,HP,????,End of life,2019-12-20,print niet,print out,nl
rcint_27058,Repair Café International,NLD,Display and sound equipment ~ Printer,Printer/scanner,Canon,2016,End of life,2019-12-21,Geeft een foutmelding B200. Print niet meer.,Gives an error B200. Print anymore.,nl
rcint_27094,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2019-12-21,Papier vast.,Paper Jam.,nl
rcint_27131,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,End of life,2019-12-28,"print niet meer na plaatsen ""action"" cartridges.","print no more after post ""action"" cartridges.",nl
rcint_27201,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2019-12-28,Le papier se coince,The paper jams,fr
rcint_27219,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2005,End of life,2020-01-03,doet het niet meer,does not work anymore,nl
rcint_27248,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2016,Repairable,2020-01-04,print niet,print out,nl
rcint_27327,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-01-04,papier vast gelopen,paper jam,nl
rcint_27330,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2018,Fixed,2020-01-04,papier gaat niet door,fails to feed paper,nl
rcint_27334,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,End of life,2020-01-04,divers fuotmeldingen,various fuotmeldingen,fr
rcint_27399,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,End of life,2020-01-04,stopt na 2 printjes,stops after two prints,nl
rcint_27415,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Lexmark,2014,End of life,2020-01-04,"printerknop zwart, doet het niet","Printer button black, it does not",nl
rcint_27497,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2020-01-04,Print niet meer,Print out more,nl
rcint_27503,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,????,Fixed,2020-01-04,Scanner geeft foutmelding,Scanner gives error,nl
rcint_27530,Repair Café International,GBR,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2020-01-04,error b200,error b200,en
rcint_27598,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,HP,????,Fixed,2020-01-07,Pièce plastique du chariot cassé,plastic part broken carriage,fr
rcint_2771,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,End of life,2017-10-17,printkop stuk,printhead piece,nl
rcint_27745,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2017,End of life,2020-01-11,foutmelding,error,nl
rcint_2776,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2003,End of life,2017-10-17,niet de juiste cartridges,not the correct cartridges,nl
rcint_27788,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Repairable,2020-01-11,Doet niets,Does nothing,nl
rcint_27823,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,????,Fixed,2020-01-11,papierdoorvoer functioneert niet.,paper feed is not operating.,nl
rcint_27852,Repair Café International,DEU,Computers/phones ~ Printer,Printer/scanner,Canon,????,Repairable,2020-01-11,Es kommt kein Papier raus,It comes out of paper out,de
rcint_2786,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2008,End of life,2017-10-17,Slijtage,Wear,nl
rcint_28009,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2017,Repairable,2020-01-16,print alleen kleur en niet zwartwit,print only color and not black,nl
rcint_28058,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,Canon,2010,Repairable,2020-01-17,geet aan dat de inkt op is maar er zitten nieuwe cartridges in!,geet that the ink runs out but there are new cartridges!,nl
rcint_28066,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-01-17,geeft geen inkt af,ink releases,nl
rcint_28114,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-01-18,trekt papier niet door,does not feed paper,nl
rcint_28152,Repair Café International,DEU,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Fixed,2020-01-18,druckt nicht,Does not print,de
rcint_28176,Repair Café International,GBR,Computers/phones ~ Printer,Printer/scanner,Epson,????,Repairable,2020-01-18,belt snapped,belt snapped,en
rcint_28335,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-01-23,papier loopt vast,Paper jams,nl
rcint_28363,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2017,Fixed,2020-01-24,Papier zit vast en mechanisch geblokkeerd,Paper jam and mechanically blocked,nl
rcint_28372,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,Repairable,2020-01-25,weigert storing  papiermelding,refuses paper jam message,nl
rcint_28373,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2014,Fixed,2020-01-25,Drukt niet goed af. Soms doet hij helemaal niets.,Will not print properly. Sometimes he does nothing.,nl
rcint_28409,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Samsung,????,End of life,2020-01-25,papier-feeder werkt niet altijd,paper feeder does not always work,nl
rcint_2851,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2015,Repairable,2017-10-22,Onbekend,Unknown,nl
rcint_28550,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2020-01-25,"Geeft foutmelding ""B200""","Gives error ""B200""",nl
rcint_2890,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Fixed,2017-10-26,verkeerde cartridges gebrikt,gebrikt wrong cartridges,nl
rcint_28930,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-02-01,lade gaat niet dicht en het apparaat pakt geen papier,tray does not close and the machine does not pick up paper,nl
rcint_28931,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2003,End of life,2020-02-01,vlekt,smears,nl
rcint_29078,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2015,Fixed,2020-02-01,nieuwe kabel werkt niet goed,new cable does not work properly,nl
rcint_29079,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2002,Fixed,2020-02-01,print niet,print out,nl
rcint_29109,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2016,End of life,2020-02-01,Voert geen papier door,Does not feed through,nl
rcint_29116,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Samsung,2005,Repairable,2020-02-01,Papierinvoer kapot,Paper feed broken,nl
rcint_2912,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Repairable,2017-10-28,Slechte of verkeerde kabel,Poor or faulty cable,nl
rcint_29132,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,Canon,2015,End of life,2020-02-01,print niet,print out,nl
rcint_29138,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,Canon,????,Repairable,2020-02-01,Papierdoorvoer hapert,Paper Feed falters,nl
rcint_29156,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,2017,End of life,2020-02-01,"Drukt niet af in zwart, doorvoer werkt wel","Does not print in black, transit does work",nl
rcint_29184,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,????,End of life,2020-02-01,doet niets meer,does not work anymore,nl
rcint_29228,Repair Café International,GBR,Household appliances electric ~ Printer,Printer/scanner,Canon,2015,End of life,2020-02-01,Won't print. Clanking noise,Won't print. Clanking noise,en
rcint_2930,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2017-10-28,soms wel soms niet,sometimes sometimes,nl
rcint_29386,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,End of life,2020-02-06,print geen zwart,not print black,nl
rcint_29414,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,End of life,2020-02-07,doet het niet meer,does not work anymore,nl
rcint_29469,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2014,End of life,2020-02-08,printkop,printhead,nl
rcint_29701,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Samsung,????,Fixed,2020-02-12,papierdoorvooer slecht,paper feed bad,nl
rcint_29740,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2018,End of life,2020-02-15,kortsluiting?,short circuit?,nl
rcint_298,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Repairable,2017-02-10,electronisch defect,electronic defect,nl
rcint_29817,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2020-02-15,Problème de cartouche couleurs non reconnue,Problem cartridge unrecognized color,fr
rcint_29818,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2020-02-15,Fuite d'encre et bruit anormal,ink leakage and abnormal noise,fr
rcint_29824,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2020-02-15,Reconnait les cartouches pleines comme vides,Recognizes full as empty cartridges,fr
rcint_29847,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Epson,????,Repairable,2020-02-15,N'imprime pas,Do not print,fr
rcint_29854,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2020-02-15,Patine dans le vide,Patina in vacuo,fr
rcint_29863,Repair Café International,DEU,Computers/phones ~ Printer,Printer/scanner,HP,????,Repairable,2020-02-15,erkennt Patrone nicht,does not recognize cartridge,de
rcint_30158,Repair Café International,GBR,Computers/phones ~ Printer/scanner,Printer/scanner,Epson,????,Fixed,2020-02-15,Not picking up paper,Not feeding paper,en
rcint_30436,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2020-02-17,pakt het papier niet,Not feeding paper,nl
rcint_30511,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Fixed,2020-02-24,trekt papier scheef,Feeds paper skew,nl
rcint_30568,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2015,End of life,2020-02-27,storing,storing,en
rcint_30728,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2000,End of life,2020-02-29,Onbekend,Unknown,nl
rcint_30795,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2016,Fixed,2020-02-29,geeft storing bij afdrukken,a fault when printing,nl
rcint_30830,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2020-02-29,pakt papier niet meer,Not feeding paper,nl
rcint_30841,Repair Café International,CAN,Tools electric ~ Scanner,Printer/scanner,Zircon,2010,Fixed,2020-02-29,bring battery to wire,bring battery to wire,en
rcint_30877,Repair Café International,CAN,Computers/phones ~ Printer,Printer/scanner,Unknown,2000,End of life,2020-02-29,jammed,jammed,en
rcint_30918,Repair Café International,FRA,Other ~ Printer,Printer/scanner,Canon,2019,End of life,2020-02-29,Imprime en décalé,Prints in offset,fr
rcint_31019,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2013,End of life,2020-03-07,Start niet meer; iets in het stroomblok?,Will not start; something in the current block?,nl
rcint_31021,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2010,End of life,2020-03-07,Werkt niet,Does not work,nl
rcint_31046,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2014,Fixed,2020-03-07,papiertoevoer stagneert,stuck paper supply,nl
rcint_31270,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,1994,End of life,2020-03-07,Papier rol versleten,Paper roll worn out,nl
rcint_31276,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2017,End of life,2020-03-07,display defect,display defect,en
rcint_31345,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-03-07,Print niet,Print out,nl
rcint_31565,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2020-06-06,Alerte permanente / reservoir absorbeur d'encre (Message d'erreur),permanent alert / tank ink absorber (error message),fr
rcint_31572,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,HP,????,End of life,2020-06-06,Souci fonction démarrage afficheur de commande,Concern function control display start,fr
rcint_31665,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2020-07-04,print niet,print out,nl
rcint_31694,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Epson,????,End of life,2020-07-04,l'encre noir ne fonctionne plus,the black ink does not work anymore,fr
rcint_31697,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2020-07-04,Souci d'impression,Printing concern,fr
rcint_31730,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Fixed,2020-07-18,werkt niet,does not work,nl
rcint_31820,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2015,End of life,2020-08-15,Reageert niet als de schakelaar op aan zet. Opeens zonder duidelijke reden,"Does not respond when the switch is turned on. Suddenly, for no apparent reason",nl
rcint_31824,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2020-08-15,De printer gaat plotseling niet meer aan. Zo nu en dan knippert er wel een licthtje,The printer suddenly does not turn on. Every now and then a light flashes,nl
rcint_31952,Repair Café International,NLD,Display and sound equipment ~ Printer,Printer/scanner,Olivetti,????,Fixed,2020-09-05,lint loopt niet / storing,ribbon runs out / failure,nl
rcint_32045,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,????,End of life,2020-09-14,zwarte kleur werkt niet,black color is not working,nl
rcint_32086,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Repairable,2020-09-19,cartridge wordt niet herkent,cartridge is not recognized,nl
rcint_32124,Repair Café International,NLD,Display and sound equipment ~ Printer,Printer/scanner,Canon,????,End of life,2020-09-24,print niet,print out,nl
rcint_32164,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2016,Repairable,2020-09-26,Doet het niet meer,Does not work anymore,nl
rcint_32200,Repair Café International,CAN,Household appliances electric ~ Printer,Printer/scanner,HP,2015,Unknown,2020-09-26,Bottom paper tray feeder not working (not feeding any paper). Also top scanner feeder inconsistently feeding paper and/or jamming a lot.,Bottom paper tray feeder not working (not feeding any paper). Also top scanner feeder inconsistently feeding paper and / or jamming a lot.,en
rcint_32222,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,End of life,2020-09-28,scant en kopieertniet,scanning and copying out,nl
rcint_3296,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2010,Fixed,2017-11-11,Vuil,dirt,nl
rcint_3308,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2013,Fixed,2017-11-11,Inktpatronen waren leeg,Ink cartridges were empty,nl
rcint_3314,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2010,End of life,2017-11-11,Printerkop is defect,Prinhead defect,en
rcint_3455,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2017-11-19,Vervuiling,Pollution,nl
rcint_3505,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,Fixed,2017-11-25,slecht onderhouden,badly maintained,nl
rcint_3508,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,End of life,2017-11-25,snaar misschien verschoven?,string maybe shifted?,nl
rcint_3516,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2010,End of life,2017-11-25,weet niet,do not know,nl
rcint_3657,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2016,Repairable,2017-12-02,hardwarematig probleem,hardware problem,nl
rcint_3683,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2013,Fixed,2017-12-02,Onbekend/n.v.t.,Unknown / N.V.. t.,nl
rcint_37,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Fixed,2016-05-21,Les feuilles ne sont plus entrainées,Paper no longer feeds,fr
rcint_370,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Brother,2013,Fixed,2017-02-24,software te oud,software too old,nl
rcint_3788,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2014,Repairable,2017-12-04,onbekend,unknown,nl
rcint_3857,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Repairable,2017-12-10,Slecht onderhoud,Bad maintenance,nl
rcint_4188,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,2012,Repairable,2018-01-06,onbekend,unknown,nl
rcint_4279,Repair Café International,NLD,Computers/phones ~ Copier,Printer/scanner,Epson,2011,Repairable,2018-01-11,cartridge,cartridge,en
rcint_4351,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2018-01-13,papierresten in machine,Paper jam,nl
rcint_4360,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,Repairable,2018-01-13,Geen bluetooth verbinding,No bluetooth connection,nl
rcint_4412,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2015,Repairable,2018-01-13,zwarte cartridge niet goed,black cartridge not,nl
rcint_4447,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2012,End of life,2018-01-18,gaat niet meer aan,does not turn on,nl
rcint_4502,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,HP,2000,End of life,2018-01-19,Onbekend,Unknown,nl
rcint_4523,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Brother,????,End of life,2018-01-20,Defecte schakelaar,faulty switch,nl
rcint_4645,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Samsung,2015,Repairable,2018-01-27,printkop schoonmaken,Print Head Cleaning,nl
rcint_4717,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2013,Repairable,2018-01-27,"print niet, er komt amper inkt op","not print, there is hardly ink",nl
rcint_4786,Repair Café International,NLD,Computers/phones ~ Copier,Printer/scanner,HP,2013,Repairable,2018-02-03,inkt op,ink,nl
rcint_4847,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,End of life,2018-02-03,onbekend,unknown,nl
rcint_4976,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2011,End of life,2018-02-03,Koppen verstopt?,Heads clogged?,nl
rcint_5078,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Repairable,2018-02-08,printkop deels verstopt,partially clogged printhead,nl
rcint_5117,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2013,Fixed,2018-02-10,iets met de transportwieltje,something with the transport wheel,nl
rcint_515,Repair Café International,FRA,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Repairable,2017-03-18,Ne s'allume plus,Does not light up,fr
rcint_5310,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2013,End of life,2018-02-24,sensor beschadigd?,sensor damaged?,nl
rcint_5323,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,Repairable,2018-02-24,niet van HP!!!,not of HP !!!,nl
rcint_5324,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,Canon,2016,Repairable,2018-02-24,gebroken lade,broken drawer,nl
rcint_5494,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2015,Fixed,2018-03-03,n.v.t./onbekend,n . v.t ./ onbekend,en
rcint_5503,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2014,End of life,2018-03-03,Onbekend,Unknown,nl
rcint_5553,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,2016,End of life,2018-03-03,niet defect,not defective,nl
rcint_5636,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Fixed,2018-03-09,ezelsoor,dog-ear,nl
rcint_5645,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2005,End of life,2018-03-09,Onbekend,Unknown,nl
rcint_5668,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2015,End of life,2018-03-10,hoogst waarschijnlijk een electronische fout,"most likely, an electronic error",nl
rcint_5706,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2018-03-10,papier,paper,fr
rcint_5835,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Samsung,2012,Fixed,2018-03-17,?,?,en
rcint_5848,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2015,Fixed,2018-03-17,"Printkop uitgedroogd, verstopt","Printhead dried out, clogged",nl
rcint_5977,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,2000,Repairable,2018-03-30,Cartridge,Cartridge,en
rcint_5997,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2006,Fixed,2018-03-31,ouderdom? vuil?,old age? dirty?,nl
rcint_6036,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2005,Fixed,2018-03-31,doet niks meer,doing nothing,nl
rcint_606,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,HP,2007,End of life,2017-04-01,droge inkt toeveoer,dry ink supply,nl
rcint_6143,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2005,End of life,2018-04-06,Oorzaak niet bij inktpatronen,Cause not Cartridges,nl
rcint_6277,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2012,Repairable,2018-04-07,Onbekend,Unknown,nl
rcint_6475,Repair Café International,NLD,Computers/phones ~ Printer/scanner,Printer/scanner,HP,2000,Fixed,2018-04-13,Onbekend,Unknown,nl
rcint_6570,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2000,End of life,2018-04-20,fout B200,error B200,nl
rcint_6587,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,????,Fixed,2018-04-21,Vervuiling,Pollution,nl
rcint_6640,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2010,End of life,2018-04-26,papiertransport ontwricht?,paper transport disrupted?,nl
rcint_6658,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Brother,2015,End of life,2018-04-28,Verstopt en niet repareerbaar,Clogged and not repairable,nl
rcint_6691,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2005,End of life,2018-04-28,wil geen verbinding maken,will not connect,nl
rcint_6760,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,End of life,2018-05-05,B200 foutmelding,B200 error,nl
rcint_6762,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2015,Fixed,2018-05-05,tijdelijk mechanisch gestoord?,temporarily mechanically disturbed?,nl
rcint_6879,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2016,End of life,2018-05-05,1 keer geen originele cartridge gebruikt,First time not using original cartridge,nl
rcint_7160,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2011,End of life,2018-05-18,doet niks,doing nothing,nl
rcint_7289,Repair Café International,NLD,Display and sound equipment ~ Photo printer,Printer/scanner,Canon,2000,End of life,2018-05-26,Niet bekend,Not known,nl
rcint_7457,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,????,Fixed,2018-06-02,Waarschijnlijk geen originele cartridge,Probably not an original cartridge,nl
rcint_7563,Repair Café International,NLD,Computers/phones ~ Copier,Printer/scanner,Canon,2011,End of life,2018-06-02,Geen inkt,no ink,nl
rcint_7610,Repair Café International,NLD,Household appliances electric ~ Printer/scanner,Printer/scanner,Canon,2011,Fixed,2018-06-02,Error code 6A81,Error code 6A81,en
rcint_7689,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2012,End of life,2018-06-07,blokkade of papier vast,blockade or paper jam,nl
rcint_7815,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2003,Fixed,2018-06-15,Geen papiertransport,No paper feed,nl
rcint_7836,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2013,Fixed,2018-06-16,Sensor defect of papier in de weg,Sensor failure or paper in the road,nl
rcint_7840,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2014,End of life,2018-06-16,Papierweg geblokkeerd,media path blocked,nl
rcint_8094,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2014,Repairable,2018-07-06,doet het niet meer,does not work anymore,nl
rcint_8205,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,Canon,2008,End of life,2018-07-07,Zegt: Verwijder papier - Papierstroring,Says: Remove Paper - Paper Jam,nl
rcint_8207,Repair Café International,NLD,Household appliances electric ~ Printer,Printer/scanner,Canon,????,Fixed,2018-07-07,"print niet, doet niets + papierprop?","print out, does nothing + paper wad?",nl
rcint_8233,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,????,Repairable,2018-07-07,Print niet,Print out,nl
rcint_8241,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2016,Repairable,2018-07-07,Papierstoring,Jam,nl
rcint_8507,Repair Café International,GBR,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2018-07-28,"Paper stuck, clicking noise","Paper stuck, clicking noise",en
rcint_8524,Repair Café International,GBR,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2018-07-28,Ink waste bin full,Ink waste bin full,en
rcint_8627,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Canon,2008,Fixed,2018-08-04,Iets gebroken?,Something broken?,nl
rcint_8834,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2000,Fixed,2018-08-25,Inktpatroon zit vast,Cartridge is stuck,nl
rcint_8836,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2013,Repairable,2018-08-25,Geeft geen inkt op papier,Does not ink on paper,nl
rcint_9136,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,????,End of life,2018-09-01,Foutcode bij inschakelen,Error code when switching,nl
rcint_9152,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Unknown,2010,Fixed,2018-09-01,Papier stroopt op,Paper rolls up on,nl
rcint_9255,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,2010,Fixed,2018-09-07,papierinvoer doet het niet meer,paper feed does not,nl
rcint_9256,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,Epson,????,Fixed,2018-09-07,doet het niet meer,does not work anymore,nl
rcint_9360,Repair Café International,NLD,Computers/phones ~ Printer,Printer/scanner,HP,2007,End of life,2018-09-08,"Lampjes blijven knipperen, welloicht door ouderdom","Lights keep flashing, perhaps due to age",nl
